business_id,cool,date,funny,review_id,stars,text,useful,user_id
-FLnsWAa4AGEW4NgE8Fqew,0,2014-08-11 23:43:06,0,c4uer3snKvHJb2WMAz9Gkw,4.0,"We had the cobb salad, we were staying away from carbs that day.  Very nice place and the salad was good, not great, but its a breakfast place.  Great atmosphere, service a little on the slow side, we were there at 1130 am.  We will return for breakfast.",0,VvLhL1THnDwNNWlP4ydv8g
-FLnsWAa4AGEW4NgE8Fqew,0,2014-09-25 08:23:06,0,KPp1zpC-bR528AA8AFww3w,5.0,"Probably my fifth time eating here..  It is definitely becoming my favorite breakfast spot..  The menu is simple yet complex in flavorful choices.  I always get the Turkey and eggs combo and it is always great..  The waitresses are great, I am not a chatty person and they are always good at noticing this..  I just want to read my paper or play on my phone and not be bothered at 6 or 7 in the morning; they seem to get it.  I will definitely continue to return thru ought the week as I have not been disappointed yet..  Thanks BC staff, keep up the great work..",0,XRWqkR7Gdb84nWNNEUr66Q
-FLnsWAa4AGEW4NgE8Fqew,0,2014-09-26 18:05:34,0,Oyi3gb1uM5fIQxTmUOdpBA,4.0,"Stopped by this place prior to our apache trail drive! For our party of 7, this place was great! We have picky eaters from carnivores to vegetarians, including some that don't eat eggs! 

Table Ordered the breakfast grilled cheese, huevos ranchero, jalapeño cheddar biscuit, mushroom benedit(has another name on their menu), yogurt/granola and a order of waffles for the table! All items were delicious, the biscuit was very cheesy, and my grilled cheese was made to perfect(hash browns, with cheddar eggs and substituted bacon for avocado!) each dish also came with fresh fruit, which was very delicious!!! 

The fresh oj is a must!! 

Overall had a great time despite a 20 minute wait on a Friday morning! Now I know why the wait occurs, want to come back if time permits before we go!!!",1,B12muhWhKQNbpc8nvMzVgg
-FLnsWAa4AGEW4NgE8Fqew,0,2014-09-27 17:19:41,0,E6OgIqm6Yn1S7w8JWTk0iw,5.0,"Really great fresh squeezed juice and smoothies to start. I had the border bowl which was one of the best meals I've had for breakfast! My boyfriend got their French toast which looked great as well!! Great open ambiance, with outdoor seating as well.",0,Cyedmh8UBn4lpwVatuZF2A
-FLnsWAa4AGEW4NgE8Fqew,0,2014-10-29 14:09:57,0,LbvmvnoyiMVwI6--hSYFpQ,5.0,"Funny, my husband suggested the Breakfast Club,my spot he and the boys ate at during Spring Training.  Funny, because he said it was, \"okay.\"

\"Okay\" did not sound like a rave review, but it was our last meal before leaving Scottsdale, my hubby doesn't ask for much, and how can you fail at breakfast?

So, we were there mid week and late in the morning. The restaurant was busy,not full, we opted to eat outside.  I could see how this spot could be popular because of the location and if the food was \"okay,\" even more so.  I suspect that during Spring Training, the boys waited to be seated and felt the rush of people waiting .... But \"okay\" doesn't sound stellar, does it?

Wow. Was I ever impressed!  I ordered the Portobello Eggs Benedict.  Excellent. Hollandaise and Bordelaise sauces?  Why yes, and thank you! Plated beautifully, with fresh fruit and Potatoes O'Brien.  Delish.

The hubs ordered pancakes and they did not disappoint. Accompanying hash brown potatoes were especially yum.  He has a thing about hash browns, and these were tasty.   

Our server was friendly and attentive...

Yes, I was totally impressed. So A-Okay!",0,0koJ8HNgTDeSoz83rxrlgw
-FLnsWAa4AGEW4NgE8Fqew,0,2014-11-13 04:38:56,0,hCLat84B2ytP7FTK5s-3mg,5.0,"The Starbucks of Breakfast. They Signature French Toast was from another world. I have been here maybe a dozen times and have never been disappointed. \"Must Go\" in you are ever in Scottsdale.",0,RnJBs5M1GZ5poJO9iv5utg
-FLnsWAa4AGEW4NgE8Fqew,0,2014-11-15 19:29:40,0,jmdWZ6sOak7BnGgNkuN6MQ,5.0,"Wow! Amazing breakfast place so much variety! Love the vibes lots of people and energy yet casual and fun. Enjoyed sitting at the bar if you don't want to wait for a table. 

We loved the huevos con masa, the cornbread was delicious. The French toast was some of the best I have ever had! Panacake was good but French toast much better. Orange juice was a little bitter maybe due to season.",0,srbuD8V2LTwR00uAk0YiAA
-FLnsWAa4AGEW4NgE8Fqew,0,2015-01-04 04:19:06,0,YFR6QEz-xPaECk13hOe3mQ,5.0,"Great food and service. The price may seem a bit high, but you get a ton of good food ! Noise level was good-I could easily converse with my friends.",0,jsavJPxrw3Pq43e2KLqV-g
-FLnsWAa4AGEW4NgE8Fqew,0,2015-01-18 23:51:27,0,II7D6NWyq6ujQFFiTb9_Ow,3.0,"Best BLT sandwich I've had. Unfortunately, The service was so-so, the only thing that kept me from rating 5 stars. 

Fresh squeezed juices are excellent, overall experience was above average and we would come back.",0,3r2GQn7QQhlR3CsbIemVBw
-FLnsWAa4AGEW4NgE8Fqew,0,2015-02-03 17:39:18,0,82bfVm5q-LWSjVvNQZ8YRA,4.0,I'm catching up on some Yelping and I did not want to forget about this place!  New to the area and brought some friends here who were in from out of town.  We all had a great time!  Food was delicious.  Atmosphere is happy-go-lucky.  Service was on point.  It was a great place to start the day as I showed some folks around my new hometown.,0,U5tjibc0P8QL5xIYiTnQ7w
-FLnsWAa4AGEW4NgE8Fqew,0,2015-02-24 21:36:05,0,YjNREAynM2tUuZmwumCPZg,5.0,at a friend's suggestion we tried this place out.  it was a mere 35 miles from our home in Anthem!  We were so happy we made the trip.  My husband has been dreaming about the pulled pork since our visit!  I loved my breakfast and the coffee was the best.  We are going back to meet the friend that suggested it this week.  Yummy!,0,4SxcUfHAVHzMBqb6TtNPQw
-FLnsWAa4AGEW4NgE8Fqew,0,2015-02-25 14:11:07,0,u6p8lpUJ375knDGJApQDmQ,5.0,"Casual breakfasts....

Location: perfect if staying in scottsdale.

Interior:   Great layout.   Tables and a great bar area.

Staff: very cute and friendly.   Attentive and seems like the locals love them.  

Food: healthy and large portions.   Great for the hungry and the healthy. 

If in town....go",0,u6dv9qmECfIYWY_PLj5G_w
-FLnsWAa4AGEW4NgE8Fqew,0,2015-03-20 17:17:06,0,lyKqwzieWY0IMbifBsi_Tg,5.0,Really really good bloody Mary's along really good food and service.  Border Bowl with a fresh tortilla. The best!,0,53TrW6wwQFbn3YJYlU4J1Q
-FLnsWAa4AGEW4NgE8Fqew,0,2015-03-20 18:12:52,0,g59HX3i7aEUUBD9TI10HPA,4.0,In Scottsdale for the weekend and came here for breakfast! Loved the menu and the food was delicious! Service was great! You can't go wrong!,0,HxzRJbSnGIguL8-cKMyDXQ
-FLnsWAa4AGEW4NgE8Fqew,0,2015-04-17 19:39:01,0,6Oy3gKOFNBp7S2cn0oTsGQ,4.0,"trendy but the food is great and the staff is incredibly nice, don't not go because of the old town stigma. There is a loooong looong wait for breakfast on the weekends but definitely try it at least once because it is well worth it.",0,zcDVJ2FLanBw3ZfT_zpL-A
-FLnsWAa4AGEW4NgE8Fqew,0,2015-04-29 13:53:43,0,V1QaiAbv7RsvEeQlenuSjQ,5.0,"I love the breakfast club. Every time I go there the service is phenomenal and the food is delicious. My favorite thing on their menu is their French toast but their breakfast burrito is also mouth watering. I would definitely recommend going there, and waiting cause there is always a line. But I promise you, it'll be worth it.",0,VoPFvJt8f3mMr7XeU_mrQg
-FLnsWAa4AGEW4NgE8Fqew,0,2015-05-01 17:32:17,0,INWK5A4bKa0t3TeD8zQdTQ,5.0,"This place is great. The service has always been wonderful. The food is outstanding. The coffee is amazing. I love the atmosphere, great big windows to look at the bustling downtown area. My favorite breakfast spot to go to.  Prices are very fair.The only legitimate complaints people have is that it gets busy. Well it's busy for a reason, so if you have the time it's worth the wait.",0,NIX4b_ZCXPUxkHNaPNRnlg
-FLnsWAa4AGEW4NgE8Fqew,0,2015-05-26 22:49:54,0,opydurZkIRTQ_SXdaylL0A,3.0,"The food is good but not spectacular.  At 10:00am on a weekday, I'm not sure if it's worth the 25 minutes wait.  They do have alcoholic breakfast drinks.  So if you want a mimosa, head down there.",0,_ELaxdbRJVFOGSgXPq8JTA
-FLnsWAa4AGEW4NgE8Fqew,0,2015-05-28 19:05:16,0,MdrZE5xyadyz0pIpOIngNw,4.0,"The service could have been A LOT better. I felt like we were pushed to the side and forgotten about. Honestly, the service has never been that great but, I keep coming back because the food is absolutely amazing. I will continue to come back despite the service. I highly recommend the BC french toast with fresh berries and walnuts! Mmm! My stars are for the food... NOT the service!",0,ZMvyvE_LXusFxov4T_-lug
-FLnsWAa4AGEW4NgE8Fqew,0,2015-06-10 02:14:16,0,PothBqclIl-jjIg6yvvihA,5.0,Went for breakfast with a friend and everything was really good! I would definitely recommend their white chocolate mocha!,0,lGwz5mVubQbrG9NV1LcnGA
-FLnsWAa4AGEW4NgE8Fqew,0,2015-07-04 16:06:14,0,ASIRGVKtsOTeL8_EbzIMpg,5.0,Great service and food make for a great dining experience.  This place was busy bit quickly cleared tables to keep the wait time down.  Thr potatoes Obrien are food and the food had a great flavor. A great place to take friends and family.,0,NNg9UVJYQ0iUSEVo_N3ptQ
-FLnsWAa4AGEW4NgE8Fqew,0,2015-08-10 01:34:08,0,-FpHJPj0zBPmbR1u71N-Hg,5.0,It was so delicious!!! I got the lean and green and substituted the feta for swiss!! The potatoes o'brien were tasty as well. There was a small side of fresh fruit which complimented the breakfast. My friend got the burrito bowl which was amazing!!! It was enormous and she took more than half of it home with her. We will be back to sample some more of the menu to report back!!!!,1,9Jpq9Rtg6xx3nisN-FgGFg
-FLnsWAa4AGEW4NgE8Fqew,0,2015-09-01 03:42:11,0,OG6KeU56SQLokYCeasbDTQ,4.0,"We decided to go for brunch here on Sunday since our friend was visiting from out of town. The parking was a little chaotic but once we found some we headed on in. They have indoor seating and outdoor seating. The outdoor seating is great during the cooler months but I would avoid it during the hot months for sure.

The menu has your typical sandwiches for lunch and breakfast options. I decided to try the breakfast grilled cheese. For the price it was huge and they even added avocado to it as well as tomatoes. If anything get your egg over easy, it gives it an even better taste. We tried the side of biscuits and gravy and it was amazing! Definitely worth it even though they were a bit on the pricey side.

I would have loved to have given this place 5 stars but the prices were a little high for what we received and the parking was a bit of a mess. Also call in reservations if possible so you don't have to wait as long. Definitely worth a visit if you are near Scottsdale on a Sunday and searching for brunch.",0,QVGpwHZXsGOgHmp8w-ipvw
-FLnsWAa4AGEW4NgE8Fqew,0,2015-10-10 17:20:32,0,tZyNfRDhTQWNKW2ehfj0cQ,5.0,"Great breakfast! Sat with my wife and friends, everything we ordered was fantastic. Only drawback was the wait for a table, but it was well worth it.",0,MZYMKK1Qj8BH-whk6bLjrg
-FLnsWAa4AGEW4NgE8Fqew,0,2015-10-17 04:00:26,0,MiiOXPi6yAtZsB0XR6DvjQ,5.0,"Best breakfast in town! The border bowl is by far the best thing on the menu, never had a bad experience here! 

Their waffle is also amazing, best waffle in town for sure!",0,HIqTH0esvzrBhabqIM-tBA
-FLnsWAa4AGEW4NgE8Fqew,0,2015-10-19 19:29:42,0,VxaRX6-fILCAWPSJyXPLmw,4.0,"Had a great breakfast in beautiful Scottsdale! The food portions are huge, and delicious! They make their own vegetable juice which I wished they sold in stores. Overall experience was great!",0,bVbfN16q-xyM2CSfjLF1Yw
-FLnsWAa4AGEW4NgE8Fqew,0,2015-10-27 02:57:33,0,jQ47mv4UPwBmH5n6w1RnQQ,5.0,Great place. Have been there every few weeks with with my brother and nieces. It has been perfect every time. Love the dog friendly and very nice staff. We also love the green tea. Would recommend any time.,0,lZfK9fHHbVQ8gle_fzsUSQ
-FLnsWAa4AGEW4NgE8Fqew,0,2015-11-19 04:07:32,0,ZYfdiY3kbXxhGbbUuzzASg,4.0,Its a bit crowded and loud but their grilled chicken is out of this world. Full of rosemary flavor without the crunch of it. Its excellent!,0,y_4UdLKpt9nsojhndcE45g
-FLnsWAa4AGEW4NgE8Fqew,0,2015-12-05 15:49:12,0,vew64S1bQpO72Qb1V_NGvA,3.0,"Food is pretty good but customer service is pretty lame.  Staying away from bread so when I ordered and asked for something instead of bread was told there would be an extra charge.  When I asked if they then credited me for not having the bread of course the answer was no.  

Penny wise pound foolish policy here. WAY to many alternative choices of restaurants to act so cheap.  Next time Morning Squeeze,  Scramble,  Wildflower,  Paradise Bakery, anywhere but here.",0,-rr8yexI0JRT_pqyNgu6jg
-FLnsWAa4AGEW4NgE8Fqew,0,2016-01-04 23:20:29,0,7-9jlfOyV2JYy_Uv0uVZPw,5.0,This place is awesome! Delicious food with comfortable outside patio for sitting. Will be back soon!,0,P43hfWf5E9eFB4eof2Z2tw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-01-05 01:51:13,0,hn-mZHaXKCL9PTJcsKt6-Q,5.0,Very good fresh breakfast many healthy items to choose from. Very busy place if you're in a hurry watch for a seat at the bar its first come first serve. We walked in and sat right down when there was a 45 min wait for a table. Very clean. Excellent service. The woman that was sitting next to me asked for a diet coke and the waiter told her that they only served coke in a bottle because they didn't have fountain soda. So she passed on the soda and just asked for a water. The waiter took it upon himself to go next door to another restaurant to get this woman a diet coke. Now that's service. Above and beyond.,0,LY9vikd6RBO1G_1935n3Yw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-02-23 19:56:08,0,ju05u2QRq2lCioYm1KqDqA,5.0,"AMAZING 
Allows dogs outside which is great! Generous pours for the mimosas!! Amazing verde sauce and coffee bar selections!",0,ION6Q4Q5yG7vqPXOZ05TYA
-FLnsWAa4AGEW4NgE8Fqew,0,2016-03-06 23:55:39,0,W6woqymDtalTA0C5RVOqHA,4.0,Consistently good food and we have always had outstanding service.  In reading through a lot of mixed reviews I suspect our run of great luck has to do with we get here early and have not had the experience of waiting.  I can imagine if my husband had to wait 45 minutes for his first cup of their delicious coffee he would probably force me to take at least on star away. :),0,1DGt9rWx57JYbARbcPKrUQ
-FLnsWAa4AGEW4NgE8Fqew,0,2016-03-07 14:53:53,0,oE8MZKi6hKKJJzDSVdTaiQ,5.0,"I've eaten here around 6 or 7 times over the past few years. Sometimes it was during the week, sometimes on the weekends. If you're going to go there on the weekends, please get there as early as possible otherwise you will be waiting for an hour. This is not a reflection of how poor the service is, it is a reflection of how good the food is. It is well prepared, uses high grade ingredients, and always made to order. 

It is not like going to Denny's as I have read on other reviews here. As far as the service goes, the staff that work there work their asses off. I have yet to see any of the workers milling around or chatting with their coworkers. Yes you will pay a little more, but it worth it. Take away: if you plan ahead and leave your childish pretensions about what good service is at home, you will have an excellent breakfast!",0,KyNPeKr2DQECWFivO0J5ew
-FLnsWAa4AGEW4NgE8Fqew,0,2016-04-15 12:32:58,0,1D7J_Zm_5QProdZ-rMAq_Q,4.0,"Great spot for breakfast in the trendy east Hollywood neighborhood of Scottsdale.  Hands down best mimosas due to the temperature and the fresh squeezed OJ.  Staff is extremely friendly and service is top notch.  The burrito bowl is excellent, as is the huevos rancheros.  Their omelettes are galactic, overflowing off the plate.  Fresh fruit is fresh - now there's a statement.  Coffee is a little bland, but the beauty of the Arizona desert more than makes up for that.  Get a mimosa.",0,BfH73tt1oQarddvlNgEYNg
-FLnsWAa4AGEW4NgE8Fqew,0,2016-04-26 13:37:45,0,t9rFfqzbnGzPtPEJJ2bvXg,5.0,Delicious breakfast burrito! Staff is friendly and helpful. I here on business and plan to visit any time I'm in town again.,0,YVArwtFMNElxl4bfTQDJ4A
-FLnsWAa4AGEW4NgE8Fqew,0,2016-05-08 02:37:16,0,xk9FhMaiVIpXp87BtSv77w,3.0,I thought this place was OK I have heard a lot of great reviews from this place from friends but I got the biscuits and gravy he and was actually a bit disappointed my dad really enjoyed his meal which was just regular bacon and eggs,0,6tAupb-1qNqSjvTQFJS2Aw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-05-08 20:49:03,0,RqwDq90-yIkcAm9fvFS1Sw,5.0,"Been coming here for 10 years. One of the best breakfast places on Earth. To the Dip s*%t who gave this place 1 star for having a wait....it's busy because it's the # 1 place in town, you ignorant tourist! The food is always consistent, great portions, and well priced. Truly a staple in our town. 
-Cheers",2,RyRHUcWSwQLUfy8ai6xf5Q
-FLnsWAa4AGEW4NgE8Fqew,0,2016-06-03 15:15:49,0,uCUT0vyUvJCKWnsLyqjsqA,5.0,I cant believe the ratings on this place.   Something is wrong...  Its a 5 star all the way.   Try some Eggs.   Best looking wait staff in AZ.,0,KP4-7Tel-cXotyrfsYTPvA
-FLnsWAa4AGEW4NgE8Fqew,0,2016-07-05 04:28:42,0,60M_pYNVLISaxNFhpNYImw,5.0,Ordered the Huevos Rancheros and it was delicious! I didn't mix it all together but instead ate from a couple parts at a time to enjoy all the flavors. Also ordered the Quick Start Loaded and it's the right portion for a great price. I also had a bite of The Bird and I love the filling in this omelet!  The service was quick and great and I think the food is worth the price here.,0,xbWvYwaqJgbzasPJXwuiZQ
-FLnsWAa4AGEW4NgE8Fqew,0,2016-07-16 15:46:16,0,Dn8riyyQC4e0KIf_9NCVRg,3.0,"Just ok brunch 
Ate here on a Friday late-morning. Surprisingly busy, big mix of people. A lot looked like they came from the gym..or just wearing workout clothes ;) 

SEATING:
They do have some counter/bar seating as well as a variety of other tables. It's not actually a large space and we did have to wait about 15mins (at 10:30am on a Friday). 
Annoyingly they have quite a few high top tables and stools when you first walk in for \"waiting only\". Seems like a waste of space, if they served at these tables there would be less waiting. 
They do have outdoor space with misters 

SERVICE: 
Pretty good

FOOD:
Again, good not great. I got the Huevos Ranchero - which was NOT Huevos Ranchero...it was a soft flour tortilla, lots of lettuce, no ranchero sauce. Super disappointing. The avocado was presented beautifully, the best part of the meal 
The menu has a lot of variety so would be good for a group

DRINKS: 
They have the brunch basics (mimosa, Bloody Mary, etc) I got one with grapefruit juice and vodka. It was huge and just ok 

PARKING:
There is parking out from and a parking garage",0,IX3QvjVUyKEXS-MJ3khw_Q
-FLnsWAa4AGEW4NgE8Fqew,0,2016-07-25 04:12:28,0,E5prjG69efUA27wqFGIJ1Q,3.0,I've watched as more breakfast places have entered the market in old town. Breakfast club is a staple and has been here forever.  That being said its not the first place I'd pick. The eggs I've had have been undercooked.  Bacon has been good.  Recently tried the grilled cheese which was actually pretty good but nothing to write home about.,0,jhAvwTRlr_5wY84M4wELxw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-07-25 04:53:37,0,8sKHS_Ab0WrUXoBaGGNIag,5.0,"Great value, delicious food, excellent and quick service. 5 stars in my book!! The restaurant is also very clean, and the atmosphere is bright and welcoming.we enjoyed it so much we went 3 times during our visit to Phoenix. Can't wait to come back!",0,P_37SmzzvMqd4QBdm-1fgA
-FLnsWAa4AGEW4NgE8Fqew,0,2016-07-25 07:16:42,0,Eg-_k_pwTU3ad_Zo76vP8g,4.0,"Place to go and be in the mornings in Scottsdale.  It does get crowded but they do a good job of moving tables.

Food is on point.  Service is attentive.  Wished they would include some kind of hash browns with the meals.  If you don't mind the wait, solid place.",0,lTK9Xz3cSWSEXiuwIUmr_g
-FLnsWAa4AGEW4NgE8Fqew,0,2016-08-05 00:14:28,0,ENesUjtzh8GCMQXSvVsQcw,5.0,"What an awesome find. An old friend suggested we meet here for breakfast this morning. Walked in at 8:30 and was told there'd be a 15-20 minute wait for a table. That's a good sign...that people like the place...

Instead, I camped out at the breakfast bar and waited for my friend. In the meantime, I ordered a BC Coffee...which is iced coffee with Hazelnut and Caramel syrup...mine with Almond milk. It was great.

Once my friend arrived, we ordered. He ordered something massive and great looking. I ordered the \"Grilled Cheese\"...a total euphemism since it includes bacon, hash browns and eggs in addition to cheese on sourdough. Our server suggested I add avocado and tomato to it...which I did. Simply awesome. 

Our server, Victoria (a/k/a 'Barista1') was awesome as well. She was attentive and proactive. Never had to ask for a refill on my water. Table service showed up unasked for. And great positive energy.

Huge portions. Great coffee. Fantastic food. And supreme service with a smile. Definitely a \"go-to!\"",0,To4ATBBNlnC5gzj0dwXfuA
-FLnsWAa4AGEW4NgE8Fqew,0,2016-08-05 19:10:15,0,ce2dxYI1azg2NNdMp0LpMg,5.0,"This uber-hip breakfast place is definitely built for Scottsdale-ites looking for a great breakfast in a beautiful place. The staff is attentive and prompt; you can clearly see as you enter that the vibe is deliberately established by the management to attract dealmakers for power breakfasts and early meetings.  
    The food was quite good, and doled out  in generous helpings, but a highlight was  the potatoes O'Brien, which I would recommend you try, no matter what else you order.  
    At the right time of year, I'm sure the outside seating would also be amazing, but the fact that it was Arizona in August prevented me from sitting on the sidewalk.
    The prices seemed about on par with an IHOP, but the ambience was much cooler, and the entire dining experience was more enjoyable.  (I'm not bagging on IHOP, just saying this place has a different feel- one that I enjoyed more.)
     All in all, if you're up early enough in Scottsdale, and looking for a good meal, this could be a good choice.",0,5tk01grvXKkBp4DCZz8Etg
-FLnsWAa4AGEW4NgE8Fqew,0,2016-08-13 21:03:16,0,TsZLdCJasxqbUILtfvwBFQ,4.0,"Perfect place to refuel after an evening in Old Town. The people watching is some of the best around. If you ever wondered what that hot girl/guy at the club looks like first thing in the morning, this is the place for you. 

Food is fantastic, especially the classic French toast. Give it a shot you won't be disappointed. If you're looking for something a little more complex than the standard eggs, pancakes and bacon combo, breakfast club should be at the top of your list.",0,1kRh7ekBdIrAMZGk92-y9A
-FLnsWAa4AGEW4NgE8Fqew,0,2016-08-14 17:59:50,0,8j3HVM2hAqSPVNfoKNj6eg,5.0,"Loved this place! Great fun vibe at 9am on Sunday. 30 min wait, not bad. Coffee excellent. Food delicious, fresh, eggs cooked perfectly. Service was fast. 
We'll be back soon!",0,GrC8TjneXovOeSxcb0xzKw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-08-26 19:38:19,1,4lh-UMBqdyLmohj_1fIv8A,1.0,"I wanted to show my friend Breakfast Club because previously had a good experience.  However, today we had moldy food.  We wanted to eat the other item that was not but we had it taken from us while we were still eating.  We ordered ice cream but did not get it.  We did not eat the food but still had to pay for it.  Manager Robert was called but he was angry that I took too long to tell him the situation and he hung up on me.  I was polite.  The whole thing was bizarre.",1,hbXbtZLXCxv020Ci4RT-xw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-09-07 03:33:40,0,2viZdep35dIyJTRHP3i4ew,4.0,"We went for a late brunch last Sunday. We were told it would be a 45-minute wait turns out it was only 30 minutes. NICE. I was GLAD to see such a diverse crowd.  there is a bar in the middle of the restaurant surrounded by tables and booths. there is a glass window for the kitchen so if you are interested in seeing who's preparing your meal you can. Pro's 
  friendly staff 
good food 
large portions 
Con's 
the seating feels tight 
 the noise level was very loud price for our meal for 2 was $35 before tip
****we had no problem with the hostess or our server.",0,NXiKYfOGDZJOo47kpkLNqg
-FLnsWAa4AGEW4NgE8Fqew,0,2016-10-14 05:40:03,0,Z4xOJnN7Fua2tBpwwuNf1A,5.0,"one of my fav breakfast spots! I would agree that service is just avg at best ... just shows how much I like the food. that is, the place still gets 5 stars with blah, blah service. 

Dear owner - the cooks/chefs should be paid much, much more than your servers / front folks ... it is the thing that brings me back and gets your 5 rating. BUT if you do not eventually fix the service issue, I will adjust the rating lower ...",0,mjLBtIDOI9SI9vItIREAmw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-11-10 23:07:34,0,3bo-yY-cRm4PXhwe1fyAIw,5.0,"Great breakfast/ lunch spot. We knew this place was busy so we called ahead and they put us on a wait list via text message. By the time we arrived, our text came in and our table was ready. They had a nice selection of food, a relaxed attractive environment with a pretty diverse crowd for Scottsdale. Service was nice, it was pretty fast, food was good. They make substitutions and even have almond milk and other dietary substitutes that many people like myself find necessary. Hope our next visits are as good as the last two visits.",0,4-Gz3BGxR8IycDMIOOQEOQ
-FLnsWAa4AGEW4NgE8Fqew,0,2016-11-22 02:02:08,0,tki-nOBalsdjW38j61Ux7g,5.0,"This is one of my new favorite brunch places. 

I've been coming here a lot with my friend and we've gotten excellent service, food and drinks each time. The servers are always quick and friendly. The drinks are huge for only $10! Can't beat a huge mimosa for that price! My friend and I always get the same thing because it's so good. I've been getting the Tuscan omelet with adding sausage and I can't get enough. I can't describe how good the omelet is. It's so unique it's delish. I love pesto and this omelet is covered in it with tomatoes and mozzarella. There is no meat so be sure to add some if that's your sort of thing. And those potato skins with peppers oh my gosh. 

Writing this review is making me hungry and I just decided that I'm going here this weekend. I can't resist!",0,3GTA-I4rncD3zTg88VJqPA
-FLnsWAa4AGEW4NgE8Fqew,0,2016-11-23 11:39:55,0,DWrppuym-WNU5gmx3lKRGA,5.0,Best brunch I've ever had. The Southwest Breakfast options were on POINT. Food was quick and so delicious. I may plan a trip back to Arizona just for this brunch.,0,9gP8v3LZHBRpNAqWCkjlMw
-FLnsWAa4AGEW4NgE8Fqew,0,2016-12-20 19:48:51,0,JHv4rMZyW3LHBhS_vfa0sQ,4.0,"Really good breakfast, my only advise is , if you are going on a Saturday call to reserve a table it get full..",0,3Gc7udqTUw-2Gr6UnuVqqg
-FLnsWAa4AGEW4NgE8Fqew,0,2016-12-22 23:46:49,0,T10quCUkj_axUOWIY4yFXA,4.0,A friend and I were looking for a good place to have brunch and we heard nothing but good things about The Breakfast Club. Service was fantastic and I ordered the Mushroom Eggs Benedict which was absolutely delicious!,0,-gs7QKwBufv5UIhTkVqiYg
-FLnsWAa4AGEW4NgE8Fqew,0,2017-01-06 01:29:02,0,cxwHCfJEWf2odeVdq2po9Q,4.0,"Been here twice and I'm not sure I understand many of the poor reviews because both times I was seated on the patio.  Today there was a much longer wait than the previous experience with the Fiesta Bowl going down and every person in Ohio apparently getting a bloody to recover from last night's drunk fest.

This time I did not order the thanksgiving dinner...err 6oz turkey breast plate, which is awesome by the way if you happened to be going for a post triathlon/half marathon meal!

I ordered the biscuit and gravy plate which was awesome, although next time I think I will have the eggs on the side.  Although, should I be getting after it with a training run or deadlifting session early in the AM I may go for the stack!  Gravy was delicious and biscuits were great, the biscuits are made with jalapeno and cheddar within the batter so you get an extra kick.

Our service on the patio both times has been very solid.  This time I have to say was a little better, coffee was full and the waitress was very attentive.  All in all, this is quickly becoming one of my favorite spots in old town, I just need to get up early to beat the crowd!!!",1,jqQq7s9yUGvQUCjHQtuYOg
-FLnsWAa4AGEW4NgE8Fqew,0,2017-01-16 23:09:39,0,q7YhUV43ubupIG55fmKk-Q,4.0,"Great menu. Friendly staff. This is a popular place, but you can add your name to the wait list right from Yelp. I had a mimosa and the French toast. Very good.",0,eVn3X9eztFniqT3yo0Bxag
-FLnsWAa4AGEW4NgE8Fqew,0,2017-02-12 21:13:42,0,F_UlaHwkhltLBTyFvgW0NA,4.0,"my husband and i were in scottsdale around 12:30pm and decided to try Breakfast Club...he for lunch and i for breakfast, which is served all day.
he ordered the BC dip, which arrived piping hot with yummy au jus and horseradish mayo on the side.  he sub'd fresh berries for potatoes and his order was executed perfectly.  i had the blueberry pancakes, no compote and again, my order, although the pancakes looked a bit pale, were cooked thru completely and delivered exactly as ordered: no strange powdered sugar or butter anywhere near the plate.  our server was terrific with iced tea and water refills and offered me an iced tea to go, which was great.  service was not rushed and the wait time was minimal (10 min.). the app to notify us how many parties were ahead of us worked great.  we will be back to try out BC again!",0,sgHqcP8Oqt0iSwef8cKihQ
-FLnsWAa4AGEW4NgE8Fqew,0,2017-03-04 21:20:08,0,__tlE2P3ikvXm-MVxDg8HQ,4.0,"This is one of my new favorite brunch places. 

I've been coming here a lot with my friend and we've gotten excellent service, food and drinks each time. The servers are always quick and friendly. The drinks are huge for only $10! Can't beat a huge mimosa for that price! My friend and I always get the same thing because it's so good. I've been getting the Tuscan omelet with adding sausage and I can't get enough. I can't describe how good the omelet is. It's so unique it's delish. I love pesto and this omelet is covered in it with tomatoes and mozzarella. There is no meat so be sure to add some if that's your sort of thing. And those potato skins with peppers oh my gosh. 

Writing this review is making me hungry and I just decided that I'm going here this weekend. I can't resist! 

Edit. Every time we're here the severs who are ready to leave steal our salt and pepper mid meal and it's getting obnoxious. We come here a lot and it happens every time. They don't even ask me which bugs me even more. Im still eating I expect to be able to keep my condiments. There's plenty of empty tables they can fill im not sure why they need mine as well right away considering they are hours from closing..",0,3GTA-I4rncD3zTg88VJqPA
